currency,date,value
usd,2002-09-02,0.9821
usd,2002-09-03,0.991
usd,2002-09-04,0.9947
usd,2002-09-05,0.9975
usd,2002-09-06,0.9918
usd,2002-09-09,0.9794
usd,2002-09-10,0.976
usd,2002-09-11,0.9749
usd,2002-09-12,0.9757
usd,2002-09-13,0.981
usd,2002-09-16,0.9683
usd,2002-09-17,0.9649
usd,2002-09-18,0.9725
usd,2002-09-19,0.9814
usd,2002-09-20,0.979
usd,2002-09-23,0.9831
usd,2002-09-24,0.9828
usd,2002-09-25,0.9771
usd,2002-09-26,0.9796
usd,2002-09-27,0.9779
usd,2002-09-30,0.986
usd,2002-10-01,0.9861
usd,2002-10-02,0.9835
usd,2002-10-03,0.989
usd,2002-10-04,0.9865
usd,2002-10-07,0.9808
usd,2002-10-08,0.98
usd,2002-10-09,0.9814
usd,2002-10-10,0.9875
usd,2002-10-11,0.9857
usd,2002-10-14,0.9873
usd,2002-10-15,0.981
usd,2002-10-16,0.9823
usd,2002-10-17,0.9763
usd,2002-10-18,0.9735
usd,2002-10-21,0.9748
usd,2002-10-22,0.9768
usd,2002-10-23,0.9775
usd,2002-10-24,0.9738
usd,2002-10-25,0.9763
usd,2002-10-28,0.9745
usd,2002-10-29,0.982
usd,2002-10-30,0.9825
usd,2002-10-31,0.9864
usd,2002-11-01,0.9974
usd,2002-11-04,0.9944
usd,2002-11-05,1.0024
usd,2002-11-06,0.9955
usd,2002-11-07,1.0013
usd,2002-11-08,1.0107
usd,2002-11-11,1.0126
usd,2002-11-12,1.0081
usd,2002-11-13,1.0068
usd,2002-11-14,1.0095
usd,2002-11-15,1.0029
usd,2002-11-18,1.0065
usd,2002-11-19,1.0125
usd,2002-11-20,1.0019
usd,2002-11-21,1.0034
usd,2002-11-22,1.0024
usd,2002-11-25,0.9905
usd,2002-11-26,0.991
usd,2002-11-27,0.9927
usd,2002-11-28,0.9934
usd,2002-11-29,0.9927
usd,2002-12-02,0.9871
usd,2002-12-03,0.9967
usd,2002-12-04,1.0018
usd,2002-12-05,0.9991
usd,2002-12-06,1.0006
usd,2002-12-09,1.0093
usd,2002-12-10,1.0111
usd,2002-12-11,1.0067
usd,2002-12-12,1.0156
usd,2002-12-13,1.0221
usd,2002-12-16,1.0212
usd,2002-12-17,1.0307
usd,2002-12-18,1.024
usd,2002-12-19,1.0273
usd,2002-12-20,1.0255
usd,2002-12-23,1.0282
usd,2002-12-24,1.0296
usd,2002-12-27,1.0376
usd,2002-12-30,1.0422
usd,2002-12-31,1.0487
usd,2003-01-02,1.0446
usd,2003-01-03,1.0392
usd,2003-01-06,1.0488
usd,2003-01-07,1.0425
usd,2003-01-08,1.0377
usd,2003-01-09,1.0507
usd,2003-01-10,1.0503
usd,2003-01-13,1.0549
usd,2003-01-14,1.0577
usd,2003-01-15,1.0526
usd,2003-01-16,1.0564
usd,2003-01-17,1.0652
usd,2003-01-20,1.0653
usd,2003-01-21,1.0653
usd,2003-01-22,1.0718
usd,2003-01-23,1.0757
usd,2003-01-24,1.0784
usd,2003-01-27,1.087
usd,2003-01-28,1.0808
usd,2003-01-29,1.0868
usd,2003-01-30,1.0748
usd,2003-01-31,1.0816
usd,2003-02-03,1.0729
usd,2003-02-04,1.0822
usd,2003-02-05,1.091
usd,2003-02-06,1.0813
usd,2003-02-07,1.0789
usd,2003-02-10,1.0808
usd,2003-02-11,1.0706
usd,2003-02-12,1.0731
usd,2003-02-13,1.0758
usd,2003-02-14,1.0793
usd,2003-02-17,1.0716
usd,2003-02-18,1.0714
usd,2003-02-19,1.0717
usd,2003-02-20,1.0763
usd,2003-02-21,1.0838
usd,2003-02-24,1.0721
usd,2003-02-25,1.0774
usd,2003-02-26,1.0753
usd,2003-02-27,1.0822
usd,2003-02-28,1.0782
usd,2003-03-03,1.08
usd,2003-03-04,1.0919
usd,2003-03-05,1.0966
usd,2003-03-06,1.0963
usd,2003-03-07,1.1039
usd,2003-03-10,1.1042
usd,2003-03-11,1.108
usd,2003-03-12,1.1028
usd,2003-03-13,1.0864
usd,2003-03-14,1.0775
usd,2003-03-17,1.0801
usd,2003-03-18,1.0586
usd,2003-03-19,1.057
usd,2003-03-20,1.0592
usd,2003-03-21,1.0572
usd,2003-03-24,1.0634
usd,2003-03-25,1.0691
usd,2003-03-26,1.0667
usd,2003-03-27,1.0723
usd,2003-03-28,1.073
usd,2003-03-31,1.0895
usd,2003-04-01,1.0891
usd,2003-04-02,1.083
usd,2003-04-03,1.0702
usd,2003-04-04,1.072
usd,2003-04-07,1.0582
usd,2003-04-08,1.066
usd,2003-04-09,1.0742
usd,2003-04-10,1.0805
usd,2003-04-11,1.0735
usd,2003-04-14,1.0737
usd,2003-04-15,1.0784
usd,2003-04-16,1.0836
usd,2003-04-17,1.092
usd,2003-04-22,1.0971
usd,2003-04-23,1.0944
usd,2003-04-24,1.1008
usd,2003-04-25,1.0973
usd,2003-04-28,1.1025
usd,2003-04-29,1.0956
usd,2003-04-30,1.1131
usd,2003-05-02,1.1239
usd,2003-05-05,1.1218
usd,2003-05-06,1.1344
usd,2003-05-07,1.1427
usd,2003-05-08,1.1435
usd,2003-05-09,1.1466
usd,2003-05-12,1.1597
usd,2003-05-13,1.1518
usd,2003-05-14,1.1499
usd,2003-05-15,1.1458
usd,2003-05-16,1.1492
usd,2003-05-19,1.1652
usd,2003-05-20,1.1644
usd,2003-05-21,1.1689
usd,2003-05-22,1.172
usd,2003-05-23,1.179
usd,2003-05-26,1.1813
usd,2003-05-27,1.1901
usd,2003-05-28,1.1738
usd,2003-05-29,1.1756
usd,2003-05-30,1.1822
usd,2003-06-02,1.1672
usd,2003-06-03,1.1723
usd,2003-06-04,1.1691
usd,2003-06-05,1.1775
usd,2003-06-06,1.1813
usd,2003-06-09,1.1726
usd,2003-06-10,1.1699
usd,2003-06-11,1.1748
usd,2003-06-12,1.1734
usd,2003-06-13,1.1751
usd,2003-06-16,1.1854
usd,2003-06-17,1.1797
usd,2003-06-18,1.1699
usd,2003-06-19,1.1655
usd,2003-06-20,1.1655
usd,2003-06-23,1.1539
usd,2003-06-24,1.1565
usd,2003-06-25,1.1551
usd,2003-06-26,1.1432
usd,2003-06-27,1.1413
usd,2003-06-30,1.1427
usd,2003-07-01,1.1543
usd,2003-07-02,1.1535
usd,2003-07-03,1.1457
usd,2003-07-04,1.1466
usd,2003-07-07,1.136
usd,2003-07-08,1.1326
usd,2003-07-09,1.1355
usd,2003-07-10,1.1342
usd,2003-07-11,1.1315
usd,2003-07-14,1.1299
usd,2003-07-15,1.1319
usd,2003-07-16,1.1138
usd,2003-07-17,1.1231
usd,2003-07-18,1.1205
usd,2003-07-21,1.1284
usd,2003-07-22,1.1343
usd,2003-07-23,1.1401
usd,2003-07-24,1.1467
usd,2003-07-25,1.1477
usd,2003-07-28,1.1489
usd,2003-07-29,1.1462
usd,2003-07-30,1.142
usd,2003-07-31,1.1318
usd,2003-08-01,1.1169
usd,2003-08-04,1.1307
usd,2003-08-05,1.1333
usd,2003-08-06,1.1392
usd,2003-08-07,1.1353
usd,2003-08-08,1.1326
usd,2003-08-11,1.1295
usd,2003-08-12,1.1312
usd,2003-08-13,1.1277
usd,2003-08-14,1.127
usd,2003-08-15,1.1247
usd,2003-08-18,1.1188
usd,2003-08-19,1.1065
usd,2003-08-20,1.1109
usd,2003-08-21,1.1009
usd,2003-08-22,1.0894
usd,2003-08-25,1.0888
usd,2003-08-26,1.0816
usd,2003-08-27,1.0907
usd,2003-08-28,1.0828
usd,2003-08-29,1.0927
usd,2003-09-01,1.0965
usd,2003-09-02,1.0849
usd,2003-09-03,1.0783
usd,2003-09-04,1.0818
usd,2003-09-05,1.0923
usd,2003-09-08,1.1071
usd,2003-09-09,1.1135
usd,2003-09-10,1.1172
usd,2003-09-11,1.1217
usd,2003-09-12,1.1172
usd,2003-09-15,1.1281
usd,2003-09-16,1.1235
usd,2003-09-17,1.1212
usd,2003-09-18,1.129
usd,2003-09-19,1.1312
usd,2003-09-22,1.1468
usd,2003-09-23,1.1464
usd,2003-09-24,1.1466
usd,2003-09-25,1.1493
usd,2003-09-26,1.1487
usd,2003-09-29,1.1413
usd,2003-09-30,1.1652
usd,2003-10-01,1.1671
usd,2003-10-02,1.1692
usd,2003-10-03,1.1686
usd,2003-10-06,1.1579
usd,2003-10-07,1.1768
usd,2003-10-08,1.1781
usd,2003-10-09,1.1788
usd,2003-10-10,1.1788
usd,2003-10-13,1.1688
usd,2003-10-14,1.1634
usd,2003-10-15,1.1669
usd,2003-10-16,1.1615
usd,2003-10-17,1.1579
usd,2003-10-20,1.1629
usd,2003-10-21,1.1623
usd,2003-10-22,1.1694
usd,2003-10-23,1.1786
usd,2003-10-24,1.1781
usd,2003-10-27,1.1748
usd,2003-10-28,1.1673
usd,2003-10-29,1.1684
usd,2003-10-30,1.1736
usd,2003-10-31,1.1622
usd,2003-11-03,1.1589
usd,2003-11-04,1.1468
usd,2003-11-05,1.1473
usd,2003-11-06,1.1449
usd,2003-11-07,1.1424
usd,2003-11-10,1.1483
usd,2003-11-11,1.1497
usd,2003-11-12,1.16
usd,2003-11-13,1.168
usd,2003-11-14,1.1765
usd,2003-11-17,1.1802
usd,2003-11-18,1.1778
usd,2003-11-19,1.191
usd,2003-11-20,1.1909
usd,2003-11-21,1.1899
usd,2003-11-24,1.1823
usd,2003-11-25,1.1766
usd,2003-11-26,1.1828
usd,2003-11-27,1.1902
usd,2003-11-28,1.1994
usd,2003-12-01,1.2019
usd,2003-12-02,1.1975
usd,2003-12-03,1.2102
usd,2003-12-04,1.2074
usd,2003-12-05,1.2087
usd,2003-12-08,1.2218
usd,2003-12-09,1.2258
usd,2003-12-10,1.2239
usd,2003-12-11,1.2187
usd,2003-12-12,1.2254
usd,2003-12-15,1.223
usd,2003-12-16,1.2339
usd,2003-12-17,1.2337
usd,2003-12-18,1.2403
usd,2003-12-19,1.2418
usd,2003-12-22,1.2434
usd,2003-12-23,1.2392
usd,2003-12-24,1.2407
usd,2003-12-29,1.2499
usd,2003-12-30,1.2496
usd,2003-12-31,1.263
usd,2004-01-02,1.2592
usd,2004-01-05,1.2657
usd,2004-01-06,1.2756
usd,2004-01-07,1.2679
usd,2004-01-08,1.2634
usd,2004-01-09,1.2737
usd,2004-01-12,1.2828
usd,2004-01-13,1.2749
usd,2004-01-14,1.2692
usd,2004-01-15,1.2635
usd,2004-01-16,1.2493
usd,2004-01-19,1.2373
usd,2004-01-20,1.2536
usd,2004-01-21,1.2607
usd,2004-01-22,1.271
usd,2004-01-23,1.2692
usd,2004-01-26,1.2575
usd,2004-01-27,1.2517
usd,2004-01-28,1.2563
usd,2004-01-29,1.2468
usd,2004-01-30,1.2384
usd,2004-02-02,1.2461
usd,2004-02-03,1.2585
usd,2004-02-04,1.2524
usd,2004-02-05,1.2583
usd,2004-02-06,1.2529
usd,2004-02-09,1.2713
usd,2004-02-10,1.2764
usd,2004-02-11,1.268
usd,2004-02-12,1.2802
usd,2004-02-13,1.2816
usd,2004-02-16,1.2741
usd,2004-02-17,1.2858
usd,2004-02-18,1.2824
usd,2004-02-19,1.2724
usd,2004-02-20,1.2663
usd,2004-02-23,1.2576
usd,2004-02-24,1.2595
usd,2004-02-25,1.2629
usd,2004-02-26,1.2444
usd,2004-02-27,1.2418
usd,2004-03-01,1.2484
usd,2004-03-02,1.2402
usd,2004-03-03,1.2143
usd,2004-03-04,1.2147
usd,2004-03-05,1.2192
usd,2004-03-08,1.2356
usd,2004-03-09,1.2361
usd,2004-03-10,1.2299
usd,2004-03-11,1.2256
usd,2004-03-12,1.2235
usd,2004-03-15,1.2278
usd,2004-03-16,1.235
usd,2004-03-17,1.2251
usd,2004-03-18,1.2261
usd,2004-03-19,1.2344
usd,2004-03-22,1.2353
usd,2004-03-23,1.2276
usd,2004-03-24,1.2196
usd,2004-03-25,1.2132
usd,2004-03-26,1.2173
usd,2004-03-29,1.2118
usd,2004-03-30,1.2187
usd,2004-03-31,1.2224
usd,2004-04-01,1.232
usd,2004-04-02,1.2318
usd,2004-04-05,1.2058
usd,2004-04-06,1.209
usd,2004-04-07,1.2101
usd,2004-04-08,1.2096
usd,2004-04-13,1.1975
usd,2004-04-14,1.1924
usd,2004-04-15,1.1912
usd,2004-04-16,1.1932
usd,2004-04-19,1.2044
usd,2004-04-20,1.1926
usd,2004-04-21,1.1836
usd,2004-04-22,1.1873
usd,2004-04-23,1.1885
usd,2004-04-26,1.1851
usd,2004-04-27,1.1887
usd,2004-04-28,1.1907
usd,2004-04-29,1.1826
usd,2004-04-30,1.1947
usd,2004-05-03,1.1953
usd,2004-05-04,1.2061
usd,2004-05-05,1.2126
usd,2004-05-06,1.2116
usd,2004-05-07,1.2073
usd,2004-05-10,1.1843
usd,2004-05-11,1.1804
usd,2004-05-12,1.1857
usd,2004-05-13,1.1823
usd,2004-05-14,1.1802
usd,2004-05-17,1.2023
usd,2004-05-18,1.1983
usd,2004-05-19,1.1989
usd,2004-05-20,1.1922
usd,2004-05-21,1.2031
usd,2004-05-24,1.1968
usd,2004-05-25,1.2063
usd,2004-05-26,1.2106
usd,2004-05-27,1.2165
usd,2004-05-28,1.2246
usd,2004-05-31,1.2198
usd,2004-06-01,1.2231
usd,2004-06-02,1.2276
usd,2004-06-03,1.2226
usd,2004-06-04,1.2203
usd,2004-06-07,1.2319
usd,2004-06-08,1.2294
usd,2004-06-09,1.2157
usd,2004-06-10,1.2052
usd,2004-06-11,1.2006
usd,2004-06-14,1.2001
usd,2004-06-15,1.2051
usd,2004-06-16,1.2058
usd,2004-06-17,1.2045
usd,2004-06-18,1.2042
usd,2004-06-21,1.2112
usd,2004-06-22,1.2091
usd,2004-06-23,1.2087
usd,2004-06-24,1.2122
usd,2004-06-25,1.2138
usd,2004-06-28,1.2208
usd,2004-06-29,1.2169
usd,2004-06-30,1.2155
usd,2004-07-01,1.2168
usd,2004-07-02,1.2148
usd,2004-07-05,1.2288
usd,2004-07-06,1.2309
usd,2004-07-07,1.2357
usd,2004-07-08,1.2348
usd,2004-07-09,1.2372
usd,2004-07-12,1.2397
usd,2004-07-13,1.2372
usd,2004-07-14,1.2381
usd,2004-07-15,1.2374
usd,2004-07-16,1.2353
usd,2004-07-19,1.2412
usd,2004-07-20,1.2385
usd,2004-07-21,1.2296
usd,2004-07-22,1.2268
usd,2004-07-23,1.2191
usd,2004-07-26,1.2163
usd,2004-07-27,1.2168
usd,2004-07-28,1.2034
usd,2004-07-29,1.2026
usd,2004-07-30,1.2039
usd,2004-08-02,1.2055
usd,2004-08-03,1.2022
usd,2004-08-04,1.1983
usd,2004-08-05,1.2042
usd,2004-08-06,1.2064
usd,2004-08-09,1.2247
usd,2004-08-10,1.2279
usd,2004-08-11,1.2233
usd,2004-08-12,1.2256
usd,2004-08-13,1.2219
usd,2004-08-16,1.2337
usd,2004-08-17,1.2338
usd,2004-08-18,1.2331
usd,2004-08-19,1.2359
usd,2004-08-20,1.2293
usd,2004-08-23,1.225
usd,2004-08-24,1.2139
usd,2004-08-25,1.2081
usd,2004-08-26,1.21
usd,2004-08-27,1.2085
usd,2004-08-30,1.2047
usd,2004-08-31,1.2111
usd,2004-09-01,1.2168
usd,2004-09-02,1.2172
usd,2004-09-03,1.2175
usd,2004-09-06,1.2071
usd,2004-09-07,1.2079
usd,2004-09-08,1.2039
usd,2004-09-09,1.2191
usd,2004-09-10,1.2219
usd,2004-09-13,1.2236
usd,2004-09-14,1.2237
usd,2004-09-15,1.2238
usd,2004-09-16,1.2158
usd,2004-09-17,1.2211
usd,2004-09-20,1.2132
usd,2004-09-21,1.2276
usd,2004-09-22,1.2245
usd,2004-09-23,1.2315
usd,2004-09-24,1.2309
usd,2004-09-27,1.2254
usd,2004-09-28,1.2335
usd,2004-09-29,1.2323
usd,2004-09-30,1.2409
usd,2004-10-01,1.2413
usd,2004-10-04,1.2305
usd,2004-10-05,1.2304
usd,2004-10-06,1.2282
usd,2004-10-07,1.2301
usd,2004-10-08,1.2315
usd,2004-10-11,1.2392
usd,2004-10-12,1.2312
usd,2004-10-13,1.2267
usd,2004-10-14,1.2377
usd,2004-10-15,1.2414
usd,2004-10-18,1.2474
usd,2004-10-19,1.2509
usd,2004-10-20,1.259
usd,2004-10-21,1.2606
usd,2004-10-22,1.2606
usd,2004-10-25,1.2792
usd,2004-10-26,1.2784
usd,2004-10-27,1.2792
usd,2004-10-28,1.2711
usd,2004-10-29,1.2737
usd,2004-11-01,1.2748
usd,2004-11-02,1.2705
usd,2004-11-03,1.2754
usd,2004-11-04,1.2874
usd,2004-11-05,1.2856
usd,2004-11-08,1.2917
usd,2004-11-09,1.2911
usd,2004-11-10,1.2977
usd,2004-11-11,1.289
usd,2004-11-12,1.2921
usd,2004-11-15,1.2955
usd,2004-11-16,1.2971
usd,2004-11-17,1.3026
usd,2004-11-18,1.3024
usd,2004-11-19,1.302
usd,2004-11-22,1.3033
usd,2004-11-23,1.3089
usd,2004-11-24,1.3146
usd,2004-11-25,1.3213
usd,2004-11-26,1.3238
usd,2004-11-29,1.3247
usd,2004-11-30,1.3295
usd,2004-12-01,1.3294
usd,2004-12-02,1.3314
usd,2004-12-03,1.33
usd,2004-12-06,1.3435
usd,2004-12-07,1.3456
usd,2004-12-08,1.33
usd,2004-12-09,1.3305
usd,2004-12-10,1.3191
usd,2004-12-13,1.3268
usd,2004-12-14,1.3317
usd,2004-12-15,1.3383
usd,2004-12-16,1.3401
usd,2004-12-17,1.3264
usd,2004-12-20,1.3378
usd,2004-12-21,1.3394
usd,2004-12-22,1.3384
usd,2004-12-23,1.3456
usd,2004-12-24,1.3542
usd,2004-12-27,1.3527
usd,2004-12-28,1.3633
usd,2004-12-29,1.3608
usd,2004-12-30,1.3604
usd,2004-12-31,1.3621
usd,2005-01-03,1.3507
usd,2005-01-04,1.3365
usd,2005-01-05,1.3224
usd,2005-01-06,1.3183
usd,2005-01-07,1.32
usd,2005-01-10,1.3103
usd,2005-01-11,1.3143
usd,2005-01-12,1.3139
usd,2005-01-13,1.3232
usd,2005-01-14,1.3091
usd,2005-01-17,1.3085
usd,2005-01-18,1.306
usd,2005-01-19,1.3083
usd,2005-01-20,1.2936
usd,2005-01-21,1.2963
usd,2005-01-24,1.3065
usd,2005-01-25,1.3025
usd,2005-01-26,1.3005
usd,2005-01-27,1.3026
usd,2005-01-28,1.3035
usd,2005-01-31,1.3035
usd,2005-02-01,1.3027
usd,2005-02-02,1.3061
usd,2005-02-03,1.3001
usd,2005-02-04,1.2958
usd,2005-02-07,1.2844
usd,2005-02-08,1.2764
usd,2005-02-09,1.2762
usd,2005-02-10,1.2777
usd,2005-02-11,1.2855
usd,2005-02-14,1.2967
usd,2005-02-15,1.3016
usd,2005-02-16,1.304
usd,2005-02-17,1.3041
usd,2005-02-18,1.3039
usd,2005-02-21,1.3055
usd,2005-02-22,1.3193
usd,2005-02-23,1.3203
usd,2005-02-24,1.326
usd,2005-02-25,1.3165
usd,2005-02-28,1.3257
usd,2005-03-01,1.3216
usd,2005-03-02,1.3101
usd,2005-03-03,1.3144
usd,2005-03-04,1.3115
usd,2005-03-07,1.3197
usd,2005-03-08,1.3246
usd,2005-03-09,1.3346
usd,2005-03-10,1.3409
usd,2005-03-11,1.3416
usd,2005-03-14,1.3372
usd,2005-03-15,1.3383
usd,2005-03-16,1.3373
usd,2005-03-17,1.3378
usd,2005-03-18,1.3279
usd,2005-03-21,1.3199
usd,2005-03-22,1.3175
usd,2005-03-23,1.305
usd,2005-03-24,1.2982
usd,2005-03-29,1.2926
usd,2005-03-30,1.2943
usd,2005-03-31,1.2964
usd,2005-04-01,1.2959
usd,2005-04-04,1.2883
usd,2005-04-05,1.281
usd,2005-04-06,1.286
usd,2005-04-07,1.2923
usd,2005-04-08,1.2819
usd,2005-04-11,1.2971
usd,2005-04-12,1.2985
usd,2005-04-13,1.2922
usd,2005-04-14,1.282
usd,2005-04-15,1.2868
usd,2005-04-18,1.2967
usd,2005-04-19,1.2996
usd,2005-04-20,1.3049
usd,2005-04-21,1.3058
usd,2005-04-22,1.3077
usd,2005-04-25,1.2966
usd,2005-04-26,1.2981
usd,2005-04-27,1.292
usd,2005-04-28,1.2905
usd,2005-04-29,1.2957
usd,2005-05-02,1.2863
usd,2005-05-03,1.2856
usd,2005-05-04,1.2953
usd,2005-05-05,1.2954
usd,2005-05-06,1.2947
usd,2005-05-09,1.2824
usd,2005-05-10,1.2854
usd,2005-05-11,1.2882
usd,2005-05-12,1.2771
usd,2005-05-13,1.2635
usd,2005-05-16,1.2616
usd,2005-05-17,1.2636
usd,2005-05-18,1.2621
usd,2005-05-19,1.2642
usd,2005-05-20,1.2607
usd,2005-05-23,1.2548
usd,2005-05-24,1.2617
usd,2005-05-25,1.2564
usd,2005-05-26,1.2523
usd,2005-05-27,1.2551
usd,2005-05-30,1.2472
usd,2005-05-31,1.2331
usd,2005-06-01,1.2228
usd,2005-06-02,1.2263
usd,2005-06-03,1.2289
usd,2005-06-06,1.2272
usd,2005-06-07,1.2285
usd,2005-06-08,1.2324
usd,2005-06-09,1.2239
usd,2005-06-10,1.2229
usd,2005-06-13,1.2062
usd,2005-06-14,1.211
usd,2005-06-15,1.2069
usd,2005-06-16,1.2115
usd,2005-06-17,1.2177
usd,2005-06-20,1.221
usd,2005-06-21,1.2092
usd,2005-06-22,1.2111
usd,2005-06-23,1.2066
usd,2005-06-24,1.2082
usd,2005-06-27,1.2164
usd,2005-06-28,1.2095
usd,2005-06-29,1.2054
usd,2005-06-30,1.2092
usd,2005-07-01,1.2087
usd,2005-07-04,1.1894
usd,2005-07-05,1.1883
usd,2005-07-06,1.1913
usd,2005-07-07,1.1957
usd,2005-07-08,1.1904
usd,2005-07-11,1.2006
usd,2005-07-12,1.2166
usd,2005-07-13,1.2184
usd,2005-07-14,1.2067
usd,2005-07-15,1.2073
usd,2005-07-18,1.2054
usd,2005-07-19,1.1965
usd,2005-07-20,1.2063
usd,2005-07-21,1.2187
usd,2005-07-22,1.2143
usd,2005-07-25,1.2065
usd,2005-07-26,1.1987
usd,2005-07-27,1.199
usd,2005-07-28,1.21
usd,2005-07-29,1.2093
usd,2005-08-01,1.2219
usd,2005-08-02,1.2217
usd,2005-08-03,1.2308
usd,2005-08-04,1.2319
usd,2005-08-05,1.2386
usd,2005-08-08,1.237
usd,2005-08-09,1.2367
usd,2005-08-10,1.2377
usd,2005-08-11,1.2405
usd,2005-08-12,1.2457
usd,2005-08-15,1.2374
usd,2005-08-16,1.2313
usd,2005-08-17,1.2296
usd,2005-08-18,1.2213
usd,2005-08-19,1.2183
usd,2005-08-22,1.2231
usd,2005-08-23,1.2233
usd,2005-08-24,1.2211
usd,2005-08-25,1.2272
usd,2005-08-26,1.2307
usd,2005-08-29,1.2289
usd,2005-08-30,1.2181
usd,2005-08-31,1.2198
usd,2005-09-01,1.2388
usd,2005-09-02,1.2541
usd,2005-09-05,1.2538
usd,2005-09-06,1.2483
usd,2005-09-07,1.2451
usd,2005-09-08,1.2418
usd,2005-09-09,1.2415
usd,2005-09-12,1.2313
usd,2005-09-13,1.2276
usd,2005-09-14,1.2314
usd,2005-09-15,1.2223
usd,2005-09-16,1.2243
usd,2005-09-19,1.2139
usd,2005-09-20,1.2154
usd,2005-09-21,1.2225
usd,2005-09-22,1.2224
usd,2005-09-23,1.2118
usd,2005-09-26,1.2031
usd,2005-09-27,1.2005
usd,2005-09-28,1.2037
usd,2005-09-29,1.2063
usd,2005-09-30,1.2042
usd,2005-10-03,1.1933
usd,2005-10-04,1.1938
usd,2005-10-05,1.1947
usd,2005-10-06,1.2061
usd,2005-10-07,1.2144
usd,2005-10-10,1.2088
usd,2005-10-11,1.2022
usd,2005-10-12,1.2008
usd,2005-10-13,1.198
usd,2005-10-14,1.1999
usd,2005-10-17,1.2022
usd,2005-10-18,1.1937
usd,2005-10-19,1.195
usd,2005-10-20,1.1953
usd,2005-10-21,1.2012
usd,2005-10-24,1.1944
usd,2005-10-25,1.2017
usd,2005-10-26,1.2059
usd,2005-10-27,1.213
usd,2005-10-28,1.2138
usd,2005-10-31,1.2023
usd,2005-11-01,1.2008
usd,2005-11-02,1.1992
usd,2005-11-03,1.2041
usd,2005-11-04,1.1933
usd,2005-11-07,1.1824
usd,2005-11-08,1.1741
usd,2005-11-09,1.1738
usd,2005-11-10,1.1762
usd,2005-11-11,1.1697
usd,2005-11-14,1.1713
usd,2005-11-15,1.1667
usd,2005-11-16,1.1677
usd,2005-11-17,1.1692
usd,2005-11-18,1.1679
usd,2005-11-21,1.1811
usd,2005-11-22,1.1701
usd,2005-11-23,1.1776
usd,2005-11-24,1.1783
usd,2005-11-25,1.1763
usd,2005-11-28,1.1726
usd,2005-11-29,1.1793
usd,2005-11-30,1.1769
usd,2005-12-01,1.1745
usd,2005-12-02,1.1697
usd,2005-12-05,1.1767
usd,2005-12-06,1.1783
usd,2005-12-07,1.171
usd,2005-12-08,1.1764
usd,2005-12-09,1.1785
usd,2005-12-12,1.1925
usd,2005-12-13,1.1925
usd,2005-12-14,1.202
usd,2005-12-15,1.1999
usd,2005-12-16,1.1983
usd,2005-12-19,1.1977
usd,2005-12-20,1.1955
usd,2005-12-21,1.1872
usd,2005-12-22,1.1822
usd,2005-12-23,1.1859
usd,2005-12-27,1.1852
usd,2005-12-28,1.1916
usd,2005-12-29,1.1825
usd,2005-12-30,1.1797
usd,2006-01-02,1.1826
usd,2006-01-03,1.1875
usd,2006-01-04,1.2083
usd,2006-01-05,1.2088
usd,2006-01-06,1.2093
usd,2006-01-09,1.2078
usd,2006-01-10,1.2064
usd,2006-01-11,1.2088
usd,2006-01-12,1.2113
usd,2006-01-13,1.2039
usd,2006-01-16,1.2112
usd,2006-01-17,1.2075
usd,2006-01-18,1.2125
usd,2006-01-19,1.2073
usd,2006-01-20,1.2068
usd,2006-01-23,1.2277
usd,2006-01-24,1.2272
usd,2006-01-25,1.2294
usd,2006-01-26,1.2254
usd,2006-01-27,1.2172
usd,2006-01-30,1.2082
usd,2006-01-31,1.2118
usd,2006-02-01,1.2092
usd,2006-02-02,1.2066
usd,2006-02-03,1.2061
usd,2006-02-06,1.1981
usd,2006-02-07,1.1973
usd,2006-02-08,1.1948
usd,2006-02-09,1.1972
usd,2006-02-10,1.197
usd,2006-02-13,1.1888
usd,2006-02-14,1.1898
usd,2006-02-15,1.1904
usd,2006-02-16,1.1858
usd,2006-02-17,1.1863
usd,2006-02-20,1.1932
usd,2006-02-21,1.1906
usd,2006-02-22,1.1875
usd,2006-02-23,1.1957
usd,2006-02-24,1.1896
usd,2006-02-27,1.1852
usd,2006-02-28,1.1875
usd,2006-03-01,1.1954
usd,2006-03-02,1.1921
usd,2006-03-03,1.202
usd,2006-03-06,1.2017
usd,2006-03-07,1.1913
usd,2006-03-08,1.1914
usd,2006-03-09,1.192
usd,2006-03-10,1.1919
usd,2006-03-13,1.1922
usd,2006-03-14,1.1948
usd,2006-03-15,1.2026
usd,2006-03-16,1.2069
usd,2006-03-17,1.2185
usd,2006-03-20,1.2174
usd,2006-03-21,1.2144
usd,2006-03-22,1.2069
usd,2006-03-23,1.2055
usd,2006-03-24,1.1969
usd,2006-03-27,1.2025
usd,2006-03-28,1.2084
usd,2006-03-29,1.2012
usd,2006-03-30,1.2096
usd,2006-03-31,1.2104
usd,2006-04-03,1.2063
usd,2006-04-04,1.2217
usd,2006-04-05,1.2262
usd,2006-04-06,1.2312
usd,2006-04-07,1.2179
usd,2006-04-10,1.2099
usd,2006-04-11,1.2105
usd,2006-04-12,1.2125
usd,2006-04-13,1.2094
usd,2006-04-18,1.2252
usd,2006-04-19,1.2346
usd,2006-04-20,1.2346
usd,2006-04-21,1.2315
usd,2006-04-24,1.2365
usd,2006-04-25,1.2425
usd,2006-04-26,1.2425
